apt,ident,lat,lon,elev,hdg
OISR,29,27.3675,53.202702,1345,293.9
OISS,11L,29.549299,52.570099,4910,114.4
OISS,29R,29.5329,52.611198,4862,294.4
OISS,11R,29.5453,52.568802,4920,114.3
OISS,29L,29.5294,52.6091,4864,294.3
OISY,13,30.708401,51.535099,5841,132.5
OISY,31,30.6926,51.555099,5939,312.5
OITK,15,38.439098,44.9673,3843,157.0
OITK,33,38.415798,44.9799,3981,337.0
OITL,15,38.338501,48.414902,4305,149.9
OITL,33,38.312801,48.4338,4315,329.9
OITM,08,37.346901,46.111401,4310,85.0
OITM,26,37.349201,46.144402,4310,265.0
OITP,11,39.6078,47.867401,251,110.7
OITP,29,39.599499,47.895699,251,290.7
OITR,03,37.6558,45.058701,4343,33.0
OITR,21,37.680401,45.078701,4274,213.0
OITT,12L,38.143902,46.219601,4449,128.9
OITT,30R,38.123501,46.251499,4459,308.9
OITT,12R,38.1423,46.2187,4448,128.9
OITT,30L,38.122398,46.249901,4458,308.9
OITZ,12,36.7817,48.345901,5316,126.5
OITZ,30,36.765598,48.372898,5382,306.5
OIYY,13,31.9175,54.2607,3984,133.0
OIYY,31,31.8923,54.292301,4054,313.0
OIZB,16,31.1103,61.540501,1628,167.0
OIZB,34,31.084,61.547699,1628,347.0
OIZC,09L,25.4457,60.3652,22,90.9
OIZC,27R,25.445101,60.403099,24,270.9
OIZC,09R,25.4415,60.3652,24,90.9
OIZC,27L,25.441099,60.395,24,270.9
OIZH,17L,29.4949,60.904701,4475,173.0
OIZH,35R,29.458836,60.909866,4517,353.0
OIZH,17R,29.494642,60.902241,4536,173.0
OIZH,35L,29.458872,60.907368,4564,353.0
OIZI,17,27.246599,60.718201,2037,170.9
OIZI,35,27.225599,60.721901,1980,350.9
OIZS,13,27.4259,62.307701,3928,132.7
OIZS,31,27.4126,62.323799,3930,312.7
OJ38,10,32.026798,36.138302,0,105.8
OJ38,28,32.023701,36.151199,0,285.8
OJAI,08L,31.7267,35.969601,2360,81.4
OJAI,26R,31.732201,36.0075,2395,261.4
OJAI,08R,31.714399,35.980598,2357,81.4
OJAI,26L,31.7199,36.018501,2365,261.4
OJAM,06,31.966299,35.976002,2555,65.0
OJAM,24,31.979099,36.007198,2458,245.0
OJAQ,01,29.598,35.013302,175,19.0
OJAQ,19,29.624001,35.0224,113,199.0
OJHF,13,32.169601,37.137402,2220,131.0
OJHF,31,32.151901,37.1614,2175,311.0
OJHR,10,32.541698,38.181999,0,102.0
OJHR,28,32.5368,38.208,0,282.0
OJMF,13,32.3652,36.2472,0,130.4
OJMF,31,32.347698,36.2714,0,310.4
OJMS,08,31.815701,36.7658,0,80.0
OJMS,26,31.82,36.7943,0,260.0
OJMS,13,31.8421,36.7719,0,131.1
OJMS,31,31.8244,36.795799,0,311.1
OK11,17,34.321602,-98.015999,0,174.9
OK11,35,34.3134,-98.015099,0,354.9
OK14,17,36.836601,-98.657799,0,176.5
OK14,35,36.8339,-98.6576,0,356.5
OK16,17,36.367699,-97.668297,0,173.3
OK16,35,36.361698,-97.667297,0,353.3
OK63,17,34.6325,-97.81517,1268,177.0
OK63,35,34.626999,-97.814835,1283,357.0
OKAS,12L,29.3545,47.508099,472,120.2
OKAS,30R,29.3409,47.534698,472,300.2
OKAS,12R,29.352501,47.506802,447,120.0
OKAS,30L,29.339001,47.533401,472,300.0
OKDI,18,29.7048,47.436199,425,181.4
OKDI,36,29.6905,47.435799,430,1.4
OKKK,15L,29.241199,47.983397,161,155.0
OKKK,33R,29.212601,47.9987,206,335.0
OKKK,15R,29.240499,47.961497,134,155.0
OKKK,33L,29.2127,47.976297,170,335.0
OKKK,16,29.228306,47.941902,169,155.0
OKKK,34,29.190855,47.961807,169,335.0
OL30,18,35.003502,-97.0616,1036,180.0
OL30,36,35.0005,-97.0616,1052,360.0
OL35,18,35.860699,-96.082199,765,180.0
OL35,36,35.857498,-96.082199,752,360.0
OL35,9,35.8606,-96.0858,775,90.0
OL35,27,35.8606,-96.078102,749,270.0
OL36,17,36.9897,-96.322601,980,168.0
OL36,35,36.987099,-96.321899,987,348.0
OLBA,03,33.798199,35.4809,47,32.9
OLBA,21,33.8269,35.503101,39,212.9
OLBA,16,33.840099,35.478901,12,165.8
OLBA,34,33.810501,35.487801,48,345.8
OLBA,17,33.8382,35.487099,85,177.0
OLBA,35,33.809299,35.488899,36,357.0
OLKA,06,34.583,35.996899,23,62.0
OLKA,24,34.595798,36.025902,23,242.0
OLRA,04,33.841499,35.9762,0,46.3
OLRA,22,33.860001,35.999298,0,226.3
OM-0003,04,19.487278,57.629299,357,45.0
OM-0003,22,19.512747,57.656361,357,225.0
OM11,13,24.5252,54.972,0,130.9
OM11,31,24.512501,54.988098,0,310.9
OMAA,13L,24.465,54.638329,62,128.0
OMAA,31R,24.442329,54.67017,72,308.0
OMAA,13R,24.444401,54.635201,82,128.0
OMAA,31L,24.4217,54.667198,88,308.0
OMAD,13,24.437201,54.445599,10,128.1
OMAD,31,24.419399,54.470501,10,308.2
OMAH,17,24.0851,52.461399,0,170.0
OMAH,35,24.062901,52.465801,0,350.0
OMAJ,13,24.1943,52.606201,0,134.0
OMAJ,31,24.180599,52.621799,0,314.0
OMAL,01,24.243799,55.606602,869,7.0
OMAL,19,24.2796,55.611698,842,187.0
OMAM,13L,24.2582,54.533298,77,127.0
OMAM,31R,24.2383,54.562099,67,307.0
OMAM,13R,24.240801,54.536701,60,127.0
OMAM,31L,24.221001,54.565498,60,307.0
OMAR,13,24.7836,52.556,0,131.0
OMAR,31,24.777399,52.5639,0,311.0
OMAS,13,25.14278,52.86855,0,131.0
OMAS,31,25.13399,52.87987,0,311.0
OMAZ,13,24.8652,53.073502,10,133.0
OMAZ,31,24.857901,53.082199,10,313.0
OMBY,13,24.292246,52.570099,11,132.5
OMBY,31,24.275049,52.590668,11,312.5
OMDB,12L,25.264627,55.350422,11,121.0
OMDB,30R,25.247709,55.380932,32,301.0
OMDB,12R,25.252836,55.364376,11,121.0
OMDB,30L,25.23592,55.394882,60,301.0
OMDL,17,24.521172,52.333996,20,170.0
OMDL,35,24.498705,52.336452,20,350.0
OMDM,09,25.026501,55.3466,165,89.0
OMDM,27,25.027201,55.385799,165,269.0
OMDW,12,24.907091,55.142071,114,120.0
OMDW,30,24.88607,55.180138,170,300.0
OMDW,13,24.870682,55.152439,155,121.0
OMDW,31,24.862061,55.167999,155,301.0
OMFJ,11R,25.114336,56.312618,134,112.0
OMFJ,29L,25.103825,56.340576,49,292.0
OMRK,16,25.6297,55.933899,72,164.8
OMRK,34,25.597,55.943802,102,344.8
OMRS,15,25.758801,55.958302,0,153.0
OMRS,33,25.7523,55.962002,0,333.0
OMSJ,12,25.338503,55.504841,92,122.0
OMSJ,30,25.32238,55.53261,111,302.0
OO42,16,16.9967,53.356098,0,157.9
OO42,34,16.9841,53.3615,0,337.9
OOFD,13,22.361826,56.47525,556,130.0
OOFD,31,22.347013,56.494343,556,310.0
OOKB,01,26.16,56.237598,0,13.9
OOKB,19,26.181999,56.243599,0,193.9
OOMA,07,20.6714,58.880699,44,66.7
OOMA,25,20.6805,58.903301,64,246.7
OOMA,17,20.6845,58.888199,40,166.8
OOMA,35,20.657801,58.894798,64,346.8
OOMS,08L,23.605907,58.257969,22,85.0
OOMS,26R,23.608919,58.29546,22,265.0
OOMS,08R,23.5917,58.266899,48,85.0
OOMS,26L,23.5945,58.301899,26,265.0
OOMX,06,18.1297,55.168301,0,64.6
OOMX,24,18.1366,55.1833,0,244.6
OOMX,13,18.1478,55.1703,0,136.2
OOMX,31,18.130699,55.1875,0,316.2
OOSA,07,17.034367,54.069736,63,71.0
OOSA,25,17.046259,54.10519,72,251.0
OOTH,17,17.683901,54.022202,1489,173.0
OOTH,35,17.6481,54.027,1542,353.0
OP10,12,27.203899,69.1474,0,120.3
OP10,30,27.197201,69.160202,0,300.3
OP11,10,31.190201,70.175697,0,100.2
OP11,28,31.1889,70.184303,0,280.2
OP12,04,27.8368,65.150902,0,38.7
OP12,22,27.8564,65.168503,0,218.7
OP13,08,28.3538,70.588203,0,77.5
OP13,26,28.3585,70.612099,0,257.5
OP14,02,30.333799,70.553497,0,23.7
OP14,20,30.346201,70.559799,0,203.7
OP15,16,30.253799,70.234901,0,161.7
OP15,34,30.246401,70.237701,0,341.7
OP16,06,24.7843,68.552101,0,57.6
OP16,24,24.7901,68.562202,0,237.6
OP17,17,26.747801,67.664902,0,167.3
OP17,35,26.733801,67.668404,0,347.3
OP18,17,30.4995,70.970398,0,173.0
OP18,35,30.4902,70.971802,0,353.0
OP19,06,32.4221,71.453598,0,60.8
OP19,24,32.4268,71.463501,0,240.8
OP1A,17,26.205601,67.502403,398,171.0
OP1A,35,26.190701,67.504997,420,351.0
OP1Y,05,32.069901,73.778999,0,50.0
OP1Y,23,32.0858,73.8013,0,230.0
OP21,17,30.1052,72.150299,0,168.0
OP21,35,30.0776,72.157204,0,348.0
OP22,02,29.251499,70.179703,0,24.9
OP22,20,29.2764,70.1931,0,204.9
OP23,02,33.381802,70.586098,0,21.0
OP23,20,33.393398,70.5914,0,201.0
OP24,02,32.597801,73.506203,0,27.0
OP24,20,32.6049,73.510498,0,207.0
OP25,12,32.880901,73.601303,0,125.0
OP25,30,32.876099,73.609299,0,305.0
OP26,16,32.633801,73.020897,0,163.0
OP26,34,32.6245,73.0243,0,343.0
OP27,05,32.233501,74.123199,0,50.1
OP27,23,32.244499,74.138702,0,230.1
OP28,15,29.9331,66.739899,0,151.0
OP28,33,29.913601,66.752296,0,331.0
OP31,03,28.4659,69.5961,0,29.4
OP31,21,28.475201,69.601997,0,209.4
OP32,07,28.034401,69.670601,0,66.0
OP32,25,28.037701,69.6791,0,246.0
OP33,05,28.2715,69.270699,0,61.0
OP33,23,28.2766,69.281197,0,241.0
OP34,17,28.824499,62.73,0,173.0
OP34,35,28.8144,62.7314,0,353.0
OP35,18,29.0474,61.647598,0,181.0
OP35,36,29.0336,61.647202,0,1.0
OP36,02,26.246,63.1278,0,18.8
OP36,20,26.259199,63.132801,0,198.8
OP36,07,26.250299,63.1231,0,75.4
OP36,25,26.2533,63.136101,0,255.4
OP37,14,27.819401,69.161003,0,140.0
OP37,32,27.806801,69.173103,0,320.0
OPBG,07,32.051899,72.934799,0,70.0
OPBG,25,32.060299,72.961998,0,250.0
OPBW,08,29.3456,71.703598,392,78.9
OPBW,26,29.350599,71.732399,391,258.9
OPCH,02,35.879601,71.796097,4874,27.0
OPCH,20,35.8936,71.805,4920,207.0
OPDG,18,29.9699,70.486099,492,180.8
OPDG,36,29.952101,70.485802,469,0.8
OPDI,12,31.912701,70.889603,594,118.8
OPDI,30,31.906099,70.903603,590,298.8
OPFA,03L,31.356066,72.986488,589,36.1
OPFA,21R,31.376017,73.003532,589,216.1
OPFA,03R,31.354939,72.986717,587,36.0
OPFA,21L,31.375608,73.004379,591,216.0
OPGD,07,25.290842,62.481789,58,69.0
OPGD,25,25.302589,62.515736,64,249.0
OPGT,07,35.916401,74.324997,4794,72.0
OPGT,25,35.921101,74.3423,4796,252.0
OPGT,09,35.917999,74.342796,0,90.0
OPGT,27,35.918098,74.3461,0,270.0
OPGW,06,25.2302,62.3228,96,63.0
OPGW,24,25.2365,62.336201,96,243.0
OPIS,10L,33.553001,72.806602,1735,101.0
OPIS,28R,33.547001,72.8452,1750,281.0
OPIS,10R,33.551174,72.806145,1732,100.0
OPIS,28L,33.545124,72.844826,1747,280.0
OPJA,15,28.2957,68.441399,186,147.0
OPJA,33,28.272699,68.458099,191,327.0
OPJA,15L,28.296,68.442802,0,147.3
OPJA,33R,28.272699,68.459702,0,327.3
OPKC,07L,24.904699,67.147598,77,74.5
OPKC,25R,24.912399,67.178001,100,254.5
OPKC,07R,24.9004,67.142601,71,74.3
OPKC,25L,24.908701,67.175003,89,254.3
OPLA,18L,31.5366,74.4048,712,181.0
OPLA,36R,31.5065,74.404297,707,1.0
OPLA,18R,31.533899,74.402802,710,181.0
OPLA,36L,31.509199,74.402397,705,1.0
OPLH,14,31.499201,74.3414,699,137.0
OPLH,32,31.4904,74.351097,700,317.0
OPMA,14,33.055,73.632698,952,135.9
OPMA,32,33.0452,73.644096,944,315.9
OPMF,13,34.341702,73.504997,2669,132.0
OPMF,31,34.3363,73.512299,2691,312.0
OPMI,06L,32.5569,71.555702,0,61.1
OPMI,24R,32.570702,71.585098,0,241.1
OPMI,06R,32.555698,71.556602,0,61.1
OPMI,24L,32.569099,71.585403,0,241.1
OPMJ,08,27.333099,68.1334,154,77.0
OPMJ,26,27.3372,68.152702,152,257.0
OPMR,04,24.880199,66.931099,35,45.0
OPMR,22,24.896799,66.949402,35,225.0
OPMR,09,24.8985,66.9263,35,89.9
OPMR,27,24.8985,66.953499,35,269.9
OPMS,12,33.876202,72.386902,0,121.0
OPMS,30,33.862,72.414902,0,301.0
OPMT,18,30.2198,71.4202,358,183.0
OPMT,36,30.191,71.4183,402,3.0
OPNH,02,26.2078,68.385201,94,21.0
OPNH,20,26.231001,68.394897,94,201.0
OPOK,18,30.756201,73.357803,0,180.1
OPOK,36,30.725901,73.357697,0,0.1
OPPG,13,26.959101,64.126801,3260,131.9
OPPG,31,26.950001,64.138199,3289,311.9
OPPI,06,25.283701,63.332901,12,58.4
OPPI,24,25.2966,63.355999,12,238.4
OPPS,17,34.006001,71.513496,1171,175.9
OPPS,35,33.9814,71.515701,1211,355.9
OPQS,14,33.567501,73.026604,1644,142.7
OPQS,32,33.552898,73.039902,1606,322.7
OPQT,13L,30.264099,66.925598,5194,136.0
OPQT,31R,30.2402,66.951797,5267,316.0
OPQT,13R,30.2626,66.923798,0,136.0
OPQT,31L,30.2388,66.949997,0,316.0
OPRK,01,28.3708,70.275703,264,14.6
OPRK,19,28.396999,70.283401,271,194.6
OPRN,12,33.623798,73.083199,1659,118.2
OPRN,30,33.609798,73.114502,1657,298.2
OPRQ,15,30.77042,72.275726,0,150.0
OPRQ,33,30.746571,72.291344,0,330.0
OPRQ,15R,30.76907,72.27372,0,150.0
OPRQ,33L,30.745741,72.289009,0,330.0
OPRS,09L,34.083199,71.964203,1050,92.0
OPRS,27R,34.0821,71.983498,1050,272.0
OPRS,09R,34.080299,71.956398,1050,92.0
OPRS,27L,34.078701,71.986298,1050,272.0
OPRT,01,33.845699,73.796997,5397,13.0
OPRT,19,33.8536,73.799301,5478,193.0
OPSD,14L,35.338402,75.526802,7305,153.0
OPSD,32R,35.322601,75.536903,7315,333.0
OPSD,14R,35.353298,75.530502,7256,147.0
OPSD,32L,35.325699,75.552299,7301,327.0
OPSF,08,24.872101,67.106598,0,79.0
OPSF,26,24.876301,67.130402,0,259.0
OPSK,14,27.731501,68.782799,196,140.5
OPSK,32,27.7124,68.800598,192,320.5
OPSS,05,34.808701,72.345299,3121,52.0
OPSS,23,34.818401,72.360298,3121,232.0
OPSU,01,28.638,69.176498,0,6.3
OPSU,19,28.6516,69.1782,0,186.3
OPSU,01L,28.6373,69.175499,0,6.3
OPSU,19R,28.6537,69.177498,0,186.3
OPTH,06,24.835501,68.826599,0,60.7
OPTH,24,24.847601,68.850197,0,240.7
OPTU,08L,25.985399,63.021198,483,83.0
OPTU,26R,25.9874,63.0392,498,263.0
OPWN,09,32.304798,69.565598,0,91.6
OPWN,27,32.304501,69.575302,0,271.6
OPZB,10,31.3598,69.454498,4645,100.0
OPZB,28,31.357,69.472801,4729,280.0
OR07,13,44.767502,-119.106003,0,148.0
OR07,31,44.757198,-119.097,0,328.0
OR10,18,42.656101,-118.988998,0,197.0
OR10,36,42.643101,-118.994003,0,17.0
OR17,15,44.415798,-118.693001,0,166.0
OR17,33,44.407799,-118.690002,3820,346.0
ORAA,08,33.772099,42.411499,0,88.6
ORAA,26,33.7728,42.444801,0,268.6
ORAA,09L,33.789501,42.432999,595,88.5
ORAA,27R,33.790401,42.4762,557,268.5
ORAA,09R,33.7808,42.4062,618,88.5
ORAA,27L,33.7817,42.449402,577,268.5
ORAT,12L,33.347198,43.581501,270,119.3
ORAT,30R,33.330898,43.6161,262,299.3
ORAT,12R,33.345901,43.576599,275,119.4
ORAT,30L,33.328098,43.614201,272,299.4
ORBD,12,33.945599,44.341499,157,125.7
ORBD,30,33.9272,44.372299,160,305.7
ORBD,14,33.957001,44.355499,159,145.7
ORBD,32,33.930901,44.376801,160,325.7
ORBI,15L,33.283798,44.231201,113,150.0
ORBI,33R,33.252602,44.252602,110,330.0
ORBI,15R,33.2686,44.2169,114,150.0
ORBI,33L,33.242802,44.2346,113,330.0
ORBM,15,36.316799,43.1418,709,158.0
ORBM,33,36.294701,43.153,705,338.0
ORBR,13,36.541302,44.331699,2010,138.9
ORBR,31,36.5261,44.348099,2079,318.9
ORER,18,36.259743,43.946838,0,180.0
ORER,36,36.216473,43.946503,0,0.4
ORKK,13,35.478901,44.334499,1033,133.3
ORKK,31,35.460499,44.358501,1059,313.3
ORKK,14,35.478901,44.343601,1050,145.3
ORKK,32,35.459599,44.359901,1061,325.3
ORMM,14,30.562201,47.648499,10,137.9
ORMM,32,30.5355,47.6763,10,317.9
ORNI,10,31.993126,44.388962,103,97.0
ORNI,28,31.986567,44.419647,103,277.0
ORQW,15,35.780201,43.113098,747,152.5
ORQW,33,35.752201,43.131001,746,332.5
ORSH,14R,34.679298,43.525902,450,142.5
ORSH,32L,34.657001,43.5466,432,322.5
ORSU,13,35.571602,45.300499,2492,132.9
ORSU,31,35.550098,45.3288,2440,312.9
ORTF,13,36.293201,42.391998,996,138.5
ORTF,31,36.272999,42.414101,971,318.5
ORTI,16,33.5313,44.253601,121,160.7
ORTI,34,33.516399,44.259899,121,340.7
ORTL,12L,30.9447,46.075901,19,118.4
ORTL,30R,30.930401,46.106602,20,298.4
ORTL,12R,30.9401,46.074799,19,118.5
ORTL,30L,30.927099,46.102798,19,298.5
ORUB,11L,32.488201,45.740501,68,109.0
ORUB,29R,32.479301,45.771801,61,289.0
ORUB,11R,32.4856,45.740002,67,108.6
ORUB,29L,32.475399,45.775902,61,288.6
OS57,09,35.7328,37.087601,0,92.6
OS57,27,35.731499,37.1208,0,272.6
OS58,09,35.120098,36.696098,0,99.0
OS58,27,35.116199,36.726299,0,279.0
OS60,05L,32.698799,36.398701,0,56.0
OS60,23R,32.713902,36.425301,0,236.0
OS60,05R,32.696499,36.400501,0,56.0
OS60,23L,32.711601,36.427101,0,236.0
OS61,06L,33.6035,36.733799,0,64.3
OS61,24R,33.6157,36.764198,0,244.4
OS61,06R,33.604401,36.740799,0,64.0
OS61,24L,33.613499,36.763802,0,244.0
OS62,10,36.099201,37.919498,0,100.0
OS62,28,36.094299,37.9534,0,280.0
OS63,06L,33.282799,36.441399,0,62.8
OS63,24R,33.295101,36.470001,0,242.8
OS63,06R,33.278801,36.4459,0,62.8
OS63,24L,33.2901,36.4725,0,242.8
OS64,04,33.909302,36.8554,0,44.0
OS64,22,33.928902,36.877899,0,224.0
OS65,11,34.494999,36.8937,0,111.0
OS65,29,34.4855,36.924301,0,291.0
OS66,10,36.189098,37.569401,0,100.0
OS66,28,36.185101,37.597,0,280.0
OS67,06,33.471199,36.210499,2407,60.0
OS67,24,33.483799,36.236301,2346,240.0
OS68,05,33.6791,37.199402,0,59.0
OS68,23,33.6908,37.2225,0,239.0
OS68,08,33.679699,37.200699,0,89.4
OS68,26,33.68,37.233002,0,269.4
OS69,07,33.062199,36.5569,0,74.9
OS69,25,33.069302,36.588402,0,254.9
OS69,15,33.089802,36.533401,0,149.9
OS69,33,33.068001,36.548401,0,329.9
OS70,10,34.571499,36.5564,0,100.5
OS70,28,34.566601,36.589199,0,280.5
OS71,10,36.5229,37.033199,0,101.0
OS71,28,36.520302,37.049702,0,281.0
OS72,09,34.5224,37.612499,0,89.0
OS72,27,34.522701,37.6474,0,269.0
OS72,09R,34.521599,37.613201,0,89.5
OS72,27L,34.5219,37.646702,0,269.5
OS72,17,34.5261,37.606701,0,176.4
OS72,35,34.5019,37.608501,0,356.4
OSAP,09,36.182301,37.208401,1276,97.3
OSAP,27,36.179001,37.240299,1257,277.3
OSDI,05R,33.384998,36.496101,2020,48.0
OSDI,23L,33.4063,36.5247,2002,228.0
OSDZ,10L,35.290001,40.1605,0,110.0
OSDZ,28R,35.2808,40.191502,0,290.0
OSKL,03,37.0079,41.1786,1379,39.0
OSKL,21,37.033298,41.204201,1482,219.0
OSLK,17,35.413898,35.947498,157,177.0
OSLK,35,35.388699,35.949402,128,357.0
OSPR,08,34.556,38.3013,1322,83.0
OSPR,26,34.558701,38.3325,1270,263.0
OT62,16,25.7043,51.361599,40,160.8
OT62,34,25.698099,51.363998,40,340.8
OTBD,15,25.280199,51.556499,35,158.2
OTBD,33,25.241899,51.573502,25,338.2
OTBH,16,25.132999,51.307999,130,158.0
OTBH,34,25.101601,51.321899,125,338.0
OTBK,14,25.635099,51.501598,10,140.1
OTBK,32,25.624001,51.511799,10,320.1
OTHH,16L,25.296101,51.608799,12,156.0
OTHH,34R,25.2554,51.626801,12,336.0
OTHH,16R,25.291,51.589699,12,156.0
OTHH,34L,25.255301,51.6054,12,336.0
OY74,07,13.1708,44.752701,0,72.1
OY74,25,13.1786,44.7775,0,252.1
OY75,16,15.6129,49.077,0,162.1
OY75,34,15.5908,49.0844,0,342.1
OYAA,08,12.8264,45.014801,7,77.0
OYAA,26,12.8327,45.042801,7,257.0
OYAT,13,14.5604,46.816799,3682,135.1
OYAT,31,14.5419,46.8358,3735,315.1
OYBA,06,18.7122,50.8246,0,59.0
OYBA,24,18.7262,50.8493,0,239.0
OYBN,17,14.7895,45.719101,0,173.0
OYBN,35,14.7745,45.721001,0,353.0
OYGD,08,16.1915,52.160702,134,81.9
OYGD,26,16.194901,52.185799,120,262.0
OYRN,06,14.6563,49.362701,49,62.0
OYRN,24,14.669,49.387299,46,242.0
OYSN,18,15.491,44.219601,7165,179.6
OYSN,36,15.4615,44.219799,7216,359.6
OYSQ,03,12.6174,53.898899,146,26.0
OYSQ,21,12.6439,53.9123,30,206.0
OYSY,07,15.9611,48.775299,2097,68.5
OYSY,25,15.971,48.801399,2087,248.5
OYTZ,01,13.6723,44.137199,4709,8.0
OYTZ,19,13.6997,44.1409,4838,188.0
P09,05,40.705101,-80.031799,0,39.8
P09,23,40.711102,-80.0252,0,219.8
P15,09,41.8316,-79.366203,1230,73.9
P15,27,41.833599,-79.356903,1225,253.9
P27,13,35.962799,-119.309998,254,153.6
P27,31,35.957901,-119.306999,256,333.6
P34,08,40.5975,-77.410004,540,66.3
P34,26,40.600399,-77.401299,540,246.3
P37,14,40.737301,-79.599197,1105,135.0
P37,32,40.7318,-79.592102,1105,315.0
PA-0042,15,7.56092,-80.025497,0,151.5
PA-0042,33,7.55284,-80.021103,0,331.5
PA-AML,04,8.2638,-82.8676,0,38.0
PA-AML,22,8.2702,-82.8626,0,218.0
PA39,12,40.778999,-77.223801,0,115.1
PA39,30,40.7738,-77.209,0,295.1
PA88,05,39.801701,-79.553902,0,45.0
PA88,23,39.809399,-79.5439,0,225.0
PAAD,05,70.13374,-146.30899,56,71.0
PAAD,23,70.13826,-146.27107,48,251.0
PAAK,16,52.226501,-174.209,56,165.0
PAAK,34,52.2146,-174.203995,46,345.0
PAAN,09,64.2005,-147.934998,0,115.4
PAAN,27,64.197403,-147.919998,0,295.4
PAAQ,09,61.595001,-149.100998,230,113.0
PAAQ,27,61.591099,-149.082001,220,293.0
PAAQ,16,61.604,-149.087006,240,180.0
PAAQ,34,61.587601,-149.087006,215,360.0
PAAQ,16S,61.598099,-149.087997,0,179.8
PAAQ,34S,61.5938,-149.087997,0,359.8
PAAT,02,52.820801,173.175995,26,18.0
PAAT,20,52.835899,173.184006,40,198.0
PABA,07,70.1343,-143.600998,2,93.0
PABA,25,70.133698,-143.563004,0,273.0
PABE,01L,60.771801,-161.843994,125,23.0
PABE,19R,60.7878,-161.828995,100,203.0
PABE,01R,60.771,-161.839996,117,23.0
PABE,19L,60.780998,-161.830994,112,203.0
PABE,12,60.7813,-161.848007,123,128.0
PABE,30,60.778099,-161.839996,124,308.0
PABI,01,63.986401,-145.735001,1291,30.0
PABI,19,64.007698,-145.707001,1225,210.0
PABI,07,63.991501,-145.733002,1272,92.0
PABI,25,63.991001,-145.703995,1262,272.0
PABI,10,63.999699,-145.735001,1254,125.0
PABI,28,63.9902,-145.703995,1262,305.0
PABL,11,65.983902,-161.158005,29,122.0
PABL,29,65.979301,-161.139999,31,302.0
PABM,07,59.361698,-155.268005,0,91.0
PABM,25,59.361599,-155.246002,0,271.0
PABR,08,71.284866,-156.798782,49,90.0
PABR,26,71.284882,-156.738373,37,270.0
PABT,01,66.907898,-151.539001,631,32.3
PABT,19,66.919899,-151.518997,643,212.3
PABV,02L,61.4118,-149.516006,96,39.0
PABV,20R,61.4202,-149.501999,81,219.0
PABV,02R,61.4109,-149.511993,0,24.0
PABV,20L,61.416401,-149.507004,0,204.0
PACD,08,55.199001,-162.727005,93,95.0
PACD,26,55.1978,-162.703003,96,275.0
PACD,15,55.222401,-162.738007,69,158.0
PACD,33,55.1959,-162.720001,89,338.0
PACE,07,65.574799,-144.789993,937,102.9
PACE,25,65.573097,-144.772003,916,282.9
PACI,04,66.6418,-143.751007,524,53.0
PACI,22,66.6483,-143.729004,544,233.0
PACL,01,64.2967,-149.126999,552,34.0
PACL,19,64.305801,-149.113007,536,214.0
PACM,11,61.846199,-165.582001,14,113.0
PACM,29,61.842899,-165.565994,14,293.0
PACR,15,65.832001,-144.076004,610,180.0
PACR,33,65.823898,-144.076004,613,0.0
PACV,09,60.4967,-145.496994,36,114.2
PACV,27,60.4883,-145.459,37,294.2
PACV,16,60.491501,-145.477005,46,180.7
PACV,34,60.486301,-145.477005,35,0.7
PACX,02,67.247597,-150.210999,1030,32.0
PACX,20,67.256798,-150.195999,1042,212.0
PACZ,02,61.775799,-166.046005,367,37.0
PACZ,20,61.784401,-166.031998,457,217.0
PADE,03,66.065201,-162.774002,14,38.0
PADE,21,66.072304,-162.759995,11,218.0
PADE,12,66.071701,-162.774002,21,127.0
PADE,30,66.067398,-162.759995,12,307.0
PADG,03,68.025597,-162.914001,967,42.0
PADG,21,68.038597,-162.884003,969,222.0
PADK,05,51.8783,-176.658005,17,61.0
PADK,23,51.888802,-176.626999,15,241.0
PADL,01,59.0368,-158.513,68,26.5
PADL,19,59.052502,-158.498001,58,206.5
PADM,07,61.8638,-162.035004,70,85.0
PADM,25,61.864601,-162.016998,103,265.0
PADQ,01,57.740299,-152.492996,36,22.0
PADQ,19,57.752899,-152.483002,22,202.0
PADQ,08,57.752201,-152.518997,68,92.0
PADQ,26,57.751499,-152.479996,15,272.0
PADQ,11,57.754902,-152.501999,32,127.0
PADQ,29,57.745998,-152.479996,25,307.0
PADU,13,53.902901,-166.550995,22,136.0
PADU,31,53.895302,-166.539001,13,316.0
PADY,01,59.958401,-162.882996,30,21.0
PADY,19,59.9632,-162.878998,25,201.0
PAED,06,61.2486,-149.843994,174,80.0
PAED,24,61.253399,-149.787994,201,260.0
PAED,16,61.2621,-149.792999,212,180.0
PAED,34,61.241501,-149.792999,185,360.0
PAEE,17,60.218102,-162.042007,11,189.0
PAEE,35,60.209301,-162.044998,10,9.0
PAEG,07,64.778297,-141.160995,901,92.3
PAEG,25,64.777901,-141.138,908,272.3
PAEH,15,58.6516,-162.065994,226,162.0
PAEH,33,58.6413,-162.059998,531,342.0
PAEI,14,64.684196,-147.117996,534,159.0
PAEI,32,64.647102,-147.085007,547,339.0
PAEM,16,62.7924,-164.492004,6,176.7
PAEM,34,62.7799,-164.490005,6,356.7
PAEN,02L,60.563099,-151.257996,89,31.0
PAEN,20R,60.580898,-151.237,97,211.0
PAEN,02R,60.575001,-151.238007,0,31.0
